mae,train_time,run_time
2.681471046760885,120.19677019119263,24.576383590698242
2.6923418837219013,116.30540418624878,60.045639753341675
2.6998848270626667,114.80335235595703,50.31695795059204
2.6975663383998425,125.94862461090088,65.67772769927979
2.699969646751926,133.07939648628235,36.93135380744934
2.659877324851575,125.22795987129211,39.01524329185486
2.660400296105501,115.51846623420715,31.577864408493042
2.6829400548587237,136.01578831672668,40.19511151313782
2.6978679072799636,126.91778302192688,44.8959596157074
2.7049231963732083,126.49121308326721,31.65529227256775
2.6646802926012816,122.64530968666077,22.10968279838562
2.68949866347322,124.88573384284973,25.623332500457764
2.682925595753648,121.66096878051758,28.203110218048096
2.6823039229005414,118.551114320755,19.421794652938843
2.703779596729016,123.95822548866272,46.21969151496887
2.705093084487441,123.2101399898529,34.029792070388794
2.6771812791558856,121.78644967079163,27.219606637954712
2.6678497289090384,116.74964332580566,20.39462113380432
2.695300608961849,115.4847764968872,22.43669104576111
2.70109024261467,117.58058476448059,26.936643838882446
2.70175496738052,121.22862553596497,28.215290784835815
2.6333117656983225,124.88316583633423,39.94345808029175
2.6731398512273303,124.65742135047913,36.25845170021057
2.679030273456511,115.33543705940247,29.98387360572815
2.7197100693568053,123.46161341667175,26.52413320541382
2.701395145981201,117.21622824668884,53.83434748649597
2.735705571308705,114.72331547737122,22.614344120025635
2.7046129013605418,121.96706128120422,17.877636194229126
2.6741228604419853,115.08127617835999,32.59517288208008
2.7010120877990604,115.30050897598267,13.500821828842163
