mae,train_time,run_time
1.594971283687546,120.00881719589233,19.42276406288147
1.5729370912637002,120.64791774749756,25.825318574905396
1.5944369461571641,119.51727533340454,29.00974154472351
1.590393006603404,125.07629156112671,41.5765745639801
1.595701462869152,121.00721669197083,44.91929745674133
1.5699098764571713,139.81071376800537,42.768306493759155
1.5864491683415998,146.7507336139679,39.93170380592346
1.5914134010606487,119.34503102302551,38.97975707054138
1.5845557326576853,116.07323670387268,13.73776912689209
1.6057651139040443,116.73718094825745,13.642533540725708
1.6211778193,116.5784683227539,13.75538420677185
1.6163972160713438,116.03885841369629,12.737917423248291
1.58411121540748,116.80345463752747,13.245105504989624
1.5909403449722923,116.31946992874146,22.781090259552002
1.613039914491755,116.57516670227051,13.60703992843628
1.6028175749156892,116.13809871673584,13.956175565719604
1.6489336980943226,116.22811079025269,13.859435558319092
1.6105513580495883,116.0366563796997,13.792231798171997
1.6338389513210536,116.28755450248718,14.106829166412354
1.6367289130832785,116.72393560409546,14.150842428207397
1.6468329520932032,116.81946897506714,13.809814691543579
1.6348085411279256,117.37338352203369,13.833270072937012
1.6019342094243678,116.04621052742004,14.009010791778564
1.6631952334016853,117.17386651039124,23.25501823425293
1.6462232245675887,116.27862119674683,14.08905553817749
1.6268906806080492,116.248220205307,14.111682415008545
1.5885383554941424,116.34390664100647,14.09271764755249
1.5957163811814732,116.01335144042969,12.644189357757568
1.6236942654313062,116.02192282676697,13.821248769760132
1.639921572154687,117.15303063392639,23.368927240371704
