mae,train_time,run_time
3.1621842327110876,9.5367431640625e-07,29746.216339826584
3.0691397305014765,1.430511474609375e-06,20493.68573832512
3.127016710217813,7.152557373046875e-07,18965.409305095673
3.1400573764827087,9.5367431640625e-07,21542.332562208176
3.1578113160162635,1.6689300537109375e-06,22387.56487774849
3.096147113918311,1.1920928955078125e-06,20324.737190246582
3.1669518614007464,1.430511474609375e-06,29645.01011657715
3.015753666610479,1.1920928955078125e-06,33871.71085739136
3.155803774721038,1.1920928955078125e-06,22336.691804409027
3.1227961700656572,1.6689300537109375e-06,25330.452054977417
3.1420264144735546,9.5367431640625e-07,17424.65314054489
3.179207857093136,9.5367431640625e-07,15881.747580766678
3.084523082306464,9.5367431640625e-07,30394.944081306458
3.1179902198248044,9.5367431640625e-07,13684.384135723114
3.1504080461043866,1.1920928955078125e-06,57551.39645528793
3.126869577092874,7.152557373046875e-07,17465.237869501114
3.130608854560868,9.5367431640625e-07,32789.1687912941
3.1455066888456242,1.1920928955078125e-06,17127.751090765
