mae,train_time,run_time
1.8628917898638913,2.1457672119140625e-06,7188.903293371201
1.8710678777124212,2.86102294921875e-06,5132.795360803604
1.8832708753181282,4.291534423828125e-06,5575.745012044907
1.896919055613156,2.6226043701171875e-06,5438.870444774628
1.8986009788111062,5.245208740234375e-06,5397.941515445709
1.8849250113628995,5.9604644775390625e-06,6091.610292434692
1.957559195733686,8.58306884765625e-06,6266.532091856003
1.8744792044576757,3.0994415283203125e-06,5402.056933164597
1.893445370197894,3.0994415283203125e-06,4857.008285284042
1.9054607661552818,1.9073486328125e-06,5235.773399591446
1.8864781666323,7.62939453125e-06,4747.509791612625
1.9347375929118362,2.384185791015625e-06,4778.697265386581
1.8610202759427674,2.86102294921875e-06,4971.976455450058
1.9079597839509577,2.6226043701171875e-06,4504.29119348526
1.9013726896286867,4.0531158447265625e-06,5499.710255384445
1.8647289443487094,8.821487426757812e-06,5843.182302951813
1.8714483087156917,2.384185791015625e-06,5587.128094911575
1.9164885594607135,1.9073486328125e-06,5463.670025587082
1.9106059542265106,2.6226043701171875e-06,4453.791148900986
1.9056105062370068,3.5762786865234375e-06,4177.805609464645
1.8918812386763288,1.9073486328125e-06,3381.2158677577972
1.9127884196333507,2.6226043701171875e-06,3006.414938211441
1.9098000719729327,1.6689300537109375e-06,3764.247454404831
1.8889933924801687,5.9604644775390625e-06,3779.29199385643
1.8827961752129334,9.059906005859375e-06,4059.96634721756
1.9001265382088641,2.6226043701171875e-06,3764.4526529312134
1.9265192066390588,3.337860107421875e-06,3509.282353401184
1.9202102173730695,2.86102294921875e-06,3512.7799170017242
1.9938668296642583,1.430511474609375e-06,3387.076654434204
1.960840728158668,1.430511474609375e-06,3244.180517435074
