mae,train_time,run_time
210.55232422373163,303.18592500686646,520.6882557868958
1186.5035194622355,309.70820689201355,518.4652862548828
172.52826481501648,292.4232406616211,519.3213121891022
2178.8740612180623,284.0004744529724,510.6169271469116
47.10007620486852,279.68990087509155,520.7240869998932
772.2111280428126,283.29224371910095,501.5510034561157
6.5234590303557,288.7938039302826,487.23181891441345
183.83989537315753,294.86647748947144,494.16195464134216
141.3444687259394,284.6187343597412,505.1088137626648
30.135847411783516,282.14194345474243,512.199798822403
170.57204432100687,274.7573046684265,510.22216987609863
375.1304499667696,271.54525208473206,496.15220284461975
51.10818652838876,284.09124183654785,504.95615243911743
221.3724153690141,314.4957220554352,497.47658491134644
8.154244541658295,286.9404010772705,496.1499779224396
3.0861031965123247,288.428329706192,498.1237642765045
5.920751165116753,274.6088402271271,509.3612880706787
994.9706534676486,280.9364900588989,511.62569069862366
2.115485523075415,283.7585813999176,499.0451955795288
1413.0111569331889,282.27559328079224,504.3166072368622
4.438593024878803,297.82362842559814,502.9584581851959
2478.499746822143,289.81219959259033,516.0974957942963
6.811648093594229,287.1830189228058,511.4408543109894
7.008866919231752,292.0348114967346,509.46018624305725
4.491383730858631,285.08297300338745,517.6239449977875
396.8335155548114,282.99682235717773,500.1646168231964
8143.848902545184,284.8688995838165,495.1186201572418
67.78637050892883,284.22673439979553,516.6160445213318
25.497341149210953,284.33651542663574,495.75165843963623
2011.1328363078505,280.9494342803955,530.1520364284515
