mae,train_time,run_time
3.1926115829035537,438.3574650287628,0.20597457885742188
3.4385569822058524,429.12510204315186,0.20592212677001953
1.5781897860499536,443.0597896575928,0.284010648727417
3.385419708141256,430.670441865921,0.34241819381713867
2.1495059113000154,376.364360332489,0.10540246963500977
3.2162984469235973,371.99927973747253,0.4421389102935791
3.3900149009947875,380.53964281082153,0.10743546485900879
1.903850644646975,380.00415563583374,0.3265089988708496
2.2182669445198555,381.77025532722473,0.4518001079559326
2.456479059201309,377.9187295436859,0.2197587490081787
3.2417747959286163,357.23060059547424,0.11747908592224121
5.20148405591881,289.479594707489,0.10770702362060547
1.5249439900894148,207.1218535900116,0.25790977478027344
5.721655456522145,199.6202998161316,0.10639142990112305
6.184499453322422,191.28482103347778,0.12970495223999023
4.08914859562296,207.01869297027588,0.12839198112487793
3.0520849188951784,209.81416773796082,0.1060340404510498
2.732045952549596,201.69903206825256,0.10524988174438477
5.070398709924563,169.24919986724854,0.10716700553894043
3.7087223541374494,165.89078330993652,0.10574483871459961
2.3399657731018473,167.00494503974915,0.2089080810546875
2.292575725463182,169.20311784744263,0.21386146545410156
2.4622230032586057,179.65116000175476,0.10627031326293945
1.8530995020132974,189.6417064666748,0.127335786819458
1.5368857002960687,183.02141499519348,0.10349202156066895
3.77733418808696,170.51193022727966,0.21207594871520996
1.6622794639092864,164.43320441246033,0.10568761825561523
2.8225553875129337,158.43649911880493,0.10394477844238281
2.139576560711262,160.05876183509827,0.10454607009887695
4.155764615781854,160.31103944778442,0.12441205978393555
