mae,train_time,run_time
1.8646994038225342,2.6226043701171875e-06,14.849608421325684
1.873218267909977,3.5762786865234375e-06,18.421387910842896
1.9068691914783489,2.384185791015625e-06,19.4775812625885
1.899632028420058,2.384185791015625e-06,22.177589654922485
1.8701742996154507,2.384185791015625e-06,12.639049053192139
1.8534053851181551,2.6226043701171875e-06,18.164778470993042
1.8829807549523798,2.384185791015625e-06,15.038851737976074
1.8730560756972139,1.430511474609375e-06,16.126113653182983
1.8734562521796527,3.0994415283203125e-06,15.894099473953247
1.893173800905967,2.384185791015625e-06,16.24379587173462
1.8659591635047672,1.9073486328125e-06,17.30930757522583
1.898201313237792,1.9073486328125e-06,21.018933534622192
1.871962110021456,3.5762786865234375e-06,20.639238834381104
1.9021840638498255,3.337860107421875e-06,15.538601398468018
1.8719404879798018,2.384185791015625e-06,18.457090377807617
1.8837970872687124,2.6226043701171875e-06,21.327887296676636
1.8510849647441123,5.0067901611328125e-06,20.071885108947754
1.8629035993029444,2.384185791015625e-06,20.681777000427246
1.4538063927229496,3.0994415283203125e-06,19.851094961166382
1.9472982993066086,2.384185791015625e-06,17.34740376472473
1.8667528235134396,1.430511474609375e-06,23.472530841827393
1.9205290573697682,2.6226043701171875e-06,21.262646436691284
1.8930855195954857,2.1457672119140625e-06,18.149790287017822
1.8837935760359872,2.1457672119140625e-06,20.73489999771118
1.8642526140540259,1.430511474609375e-06,21.270471334457397
1.8747064489050127,3.0994415283203125e-06,20.082289934158325
1.877472691035724,1.9073486328125e-06,19.91076898574829
1.9269570565866578,1.6689300537109375e-06,20.14220666885376
1.4764964474691151,2.384185791015625e-06,14.928999185562134
1.9229265514180716,2.384185791015625e-06,12.504239082336426
