mae,train_time,run_time
0.7794724818062986,893.7105312347412,147.372389793396
7.361842196237426,902.1048946380615,140.63403034210205
4.117173325862269,885.7620754241943,152.12237524986267
0.9698866075012283,877.6635799407959,160.90966749191284
0.6899668818850379,896.1551849842072,152.125994682312
0.9599071335637631,876.2781748771667,164.49169969558716
0.5825663647963805,918.4252007007599,134.462304353714
0.7434395447456781,911.6751220226288,141.61398220062256
0.6021677988798698,908.4351007938385,145.6195468902588
8.907779552669385,881.5617525577545,157.1949520111084
0.5354853803181248,939.2209317684174,124.74298906326294
0.6483798377999658,918.103276014328,136.4989926815033
0.5941677438431295,918.9025371074677,133.10892629623413
19.611086704051914,895.386114358902,145.0229001045227
0.6920705840321322,893.606023311615,153.76260828971863
0.6948802651941356,909.4626395702362,142.24814987182617
2.074377715611464,877.2481455802917,159.85336256027222
0.6003445202056493,982.2720987796783,111.09580636024475
0.6947639585385645,874.2887470722198,161.6949906349182
0.7182415064385498,903.7983076572418,146.7100212574005
0.6813762514000594,895.6793205738068,147.79654121398926
46.06364451923394,939.7640655040741,125.24585914611816
0.5750635847982523,924.4083523750305,138.45718502998352
0.6463831552971641,921.4564220905304,130.87105703353882
0.6500060515560474,896.5449171066284,137.1804530620575
0.5085554383999463,963.9485068321228,115.63157320022583
0.9077238600260902,895.2803013324738,139.61822700500488
1.7957651521605902,1132.3358483314514,177.19592928886414
1.4781770767736266,869.7000765800476,164.50365018844604
0.6806452700353133,874.5717949867249,158.18052196502686
1.2576996424998697,895.047411441803,162.33634161949158
1.178862106050927,905.8692877292633,141.53832817077637
