mae,train_time,run_time
0.6029065541838072,116.45741772651672,7.748844861984253
0.5915862301084163,118.00528955459595,12.430870056152344
0.5754236101123417,114.98207426071167,4.438639879226685
0.48374978312346667,115.4145519733429,9.271842956542969
0.42481325033756473,120.90588164329529,3.5935397148132324
0.6065715573691693,119.03537034988403,9.887006759643555
0.5706773559922451,126.00553488731384,10.744762420654297
0.4160603002017726,118.23297357559204,6.865347146987915
0.606124484744236,115.06945395469666,8.543641090393066
0.5070807137464078,117.17347288131714,8.914158821105957
0.6170380655946452,116.37061500549316,11.33617377281189
0.6274695104500905,116.28378891944885,8.648657321929932
0.6487132164122645,117.47893023490906,8.668918371200562
0.5294735277980213,118.744624376297,11.930731058120728
0.5067358790422242,115.65460252761841,7.1012372970581055
0.5693391888279316,117.70631289482117,12.0838041305542
0.6269160767271674,117.95385956764221,7.463588714599609
0.5914698193967939,116.70997428894043,15.223924398422241
0.5358329534990568,118.64822435379028,10.512519836425781
0.5260107610020452,120.41351985931396,8.621541261672974
0.5224486701944219,117.62661337852478,6.880578517913818
0.5056962477066059,116.71402263641357,6.062266111373901
0.55579958335145,118.84200739860535,8.397904872894287
0.6514880412952354,117.33923482894897,10.193256855010986
0.48595580463631133,115.71212244033813,5.840029716491699
0.7012536731639761,118.08574914932251,9.505498886108398
0.5951178471055185,118.89012861251831,7.170257806777954
0.6242975734228166,117.26371264457703,8.206124782562256
0.5321604551986259,115.00341844558716,7.793369293212891
0.5826452142501964,116.4331521987915,6.978051424026489
